timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
4,0.9105763435363771,1,"[1, 0]",0.913939952850341,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, -0.0, 5]]","[[5.0, 4.0, 0.0, 4], [6.0, 4.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,8
0,36.932669162750244,5,"[0, 0]",36.93682932853699,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,8
1,27.793351888656616,4,"[0, 0]",27.79689908027649,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,8
2,17.489311695098877,3,"[0, 0]",17.49351215362549,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,1,8
3,6.231446027755737,2,"[0, 0]",6.234941244125366,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, 0.0, 3], [5.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,8
4,0.885868787765502,1,"[1, 0]",0.8900895118713371,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, -0.0, 5]]","[[5.0, 4.0, 0.0, 4], [6.0, 4.0, 1.57, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,8
0,39.60857939720154,5,"[0, 0]",39.61273765563965,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,2
1,30.034400463104248,4,"[0, 0]",30.038601636886597,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, -1.57, 1], [2.0, 3.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.8541666665385411, 0.6458333332364581]]",[1.0],[1.0],[0.708333333333333],[0.291666666666666],0,0,2
2,18.796924114227295,3,"[0, 0]",18.801022052764893,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.8854166665338541, 0.614583333241145]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,0,2
3,6.747530937194824,2,"[0, 0]",6.751874923706055,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 2.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.92708333319427, 0.572916666580729]]",[1.0],[1.0],[0.8541666666666661],[0.145833333333333],0,0,2
4,0.9439308643341061,1,"[1, 0]",0.948221683502197,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, 1.57, 5]]","[[3.0, 2.0, 0.0, 4], [4.0, 2.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.92708333319427, 0.572916666580729]]",[1.0],[1.0],[0.8541666666666661],[0.145833333333333],0,0,2
0,39.095176696777344,5,"[0, 0]",39.099528789520264,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, -1.57, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,2
1,30.00515913963318,4,"[0, 0]",30.009982347488403,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, -1.57, 1], [2.0, 3.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.8541666665385411, 0.6458333332364581]]",[1.0],[1.0],[0.708333333333333],[0.291666666666666],0,1,2
2,18.824225187301636,3,"[0, 0]",18.828338384628296,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.499999999925, 0.499999999925], [0.8854166665338541, 0.614583333241145]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,1,2
3,6.649813175201416,2,"[0, 0]",6.653746128082275,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 2.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.92708333319427, 0.572916666580729]]",[1.0],[1.0],[0.8541666666666661],[0.145833333333333],0,1,2
4,0.9776864051818841,1,"[1, 0]",0.981988191604614,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, 3.14, 5]]","[[3.0, 2.0, 0.0, 4], [4.0, 2.0, 1.57, 5]]","[[0.499999999925, 0.499999999925], [0.92708333319427, 0.572916666580729]]",[1.0],[1.0],[0.8541666666666661],[0.145833333333333],0,1,2
0,1277.1057243347168,5,"[0, 0]",1277.1100101470947,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,1
