timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
7,13.051278829574585,1,"[0, 0]",13.058871746063232,8,"[[13.0, 2.0, 1.57, 7], [13.0, 4.0, 1.57, 8]]","[[12.0, 3.0, -3.14, 7], [12.0, 3.0, -3.14, 8]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,5
8,9.610462188720703,1,"[0, 0]",9.618767499923706,9,"[[13.0, 3.0, -0.0, 8], [13.0, 3.0, 0.0, 9]]","[[12.0, 3.0, -3.14, 8], [12.0, 3.0, -3.14, 9]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,5
9,9.361458539962769,1,"[0, 0]",9.367114782333374,10,"[[13.0, 3.0, 0.0, 9], [13.0, 3.0, 1.57, 10]]","[[12.0, 3.0, -3.14, 9], [12.0, 3.0, -4.71, 10]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,5
0,230.2646987438202,7,"[0, 0]",230.27638387680054,1,"[[1.0, 2.0, 0.0, 0], [3.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [3.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,8
1,175.14450931549072,6,"[0, 0]",175.15744018554688,2,"[[3.0, 2.0, 0.0, 1], [5.0, 2.0, 0.0, 2]]","[[3.0, 4.0, 0.0, 1], [5.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,8
2,123.46872425079346,5,"[0, 0]",123.4791259765625,3,"[[5.0, 2.0, 0.0, 2], [7.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 1.57, 2], [3.0, 5.0, -0.0, 3]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,8
3,83.22691822052002,4,"[0, 0]",83.2335135936737,4,"[[7.0, 2.0, 0.0, 3], [9.0, 2.0, 0.0, 4]]","[[3.0, 4.0, 3.14, 3], [3.0, 4.0, 4.71, 4]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,0,8
4,58.448222637176514,3,"[0, 0]",58.45519161224365,5,"[[9.0, 2.0, 0.0, 4], [11.0, 2.0, 0.0, 5]]","[[3.0, 4.0, 4.71, 4], [3.0, 2.0, 6.28, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,8
5,33.14320373535156,2,"[0, 0]",33.15100121498108,6,"[[11.0, 2.0, 0.0, 5], [13.0, 2.0, 1.57, 6]]","[[3.0, 3.0, 4.71, 5], [3.0, 1.0, 6.28, 6]]","[[0.499999999925, 0.499999999925], [0.92708333319427, 0.572916666580729]]",[1.0],[1.0],[0.8541666666666661],[0.145833333333333],0,0,8
6,13.419930696487427,1,"[0, 0]",13.431034803390503,7,"[[13.0, 2.0, 1.57, 6], [13.0, 3.0, 3.14, 7]]","[[3.0, 1.0, 6.28, 6], [5.0, 1.0, 1.57, 7]]","[[0.499999999925, 0.499999999925], [0.8854166665338541, 0.614583333241145]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,0,8
7,13.130175352096558,1,"[0, 0]",13.141490459442139,8,"[[13.0, 3.0, 3.14, 7], [12.0, 3.0, 1.57, 8]]","[[5.0, 1.0, 1.57, 7], [5.0, 1.0, 3.14, 8]]","[[0.499999999925, 0.499999999925], [0.8854166665338541, 0.614583333241145]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,0,8
8,12.821944236755371,1,"[1, 0]",12.833479881286621,9,"[[12.0, 3.0, 1.57, 8], [12.0, 5.0, -0.0, 9]]","[[5.0, 1.0, 1.57, 8], [5.0, 1.0, 3.14, 9]]","[[0.499999999925, 0.499999999925], [0.9062499998640621, 0.593749999910937]]",[1.0],[1.0],[0.8125],[0.187499999999999],0,0,8
0,206.5898792743683,7,"[0, 0]",206.59975242614746,1,"[[1.0, 2.0, 0.0, 0], [3.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [3.0, 4.0, 0.0, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,8
1,159.8976936340332,6,"[0, 0]",159.9139335155487,2,"[[3.0, 2.0, 0.0, 1], [5.0, 2.0, 0.0, 2]]","[[3.0, 4.0, 0.0, 1], [3.0, 4.0, 1.57, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.958333333141666, 0.9416666664783331]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,8
2,109.13627648353577,5,"[0, 0]",109.14561891555786,3,"[[5.0, 2.0, 0.0, 2], [7.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 1.57, 2], [3.0, 4.0, 3.14, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,8
3,80.7425012588501,4,"[0, 0]",80.75283098220825,4,"[[7.0, 2.0, 0.0, 3], [9.0, 2.0, 1.57, 4]]","[[3.0, 4.0, 3.14, 3], [3.0, 4.0, 4.71, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9729166664720831, 0.927083333147916]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,1,8
4,58.24805426597595,3,"[0, 0]",58.26094031333923,5,"[[9.0, 2.0, 0.0, 4], [9.0, 2.0, 1.57, 5]]","[[3.0, 4.0, 4.71, 4], [3.0, 3.0, 4.71, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.9729166664720831, 0.927083333147916]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,1,8
5,31.915590524673462,2,"[0, 0]",31.921878576278687,6,"[[11.0, 2.0, 0.0, 5], [13.0, 2.0, -1.57, 6]]","[[3.0, 3.0, 4.71, 5], [3.0, 1.0, 6.28, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.985416666469583, 0.9145833331504161]]",[1.0],[1.0],[0.8541666666666661],[0.145833333333333],0,1,8
6,13.079805374145508,1,"[0, 0]",13.086001634597778,7,"[[13.0, 2.0, 1.57, 6], [13.0, 3.0, -0.0, 7]]","[[3.0, 1.0, 6.28, 6], [5.0, 1.0, 1.57, 7]]","[[0.8999999998199999, 0.8999999998199999], [0.9770833331379161, 0.922916666482083]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,1,8
7,12.940737009048462,1,"[0, 0]",12.953017234802246,8,"[[13.0, 3.0, 3.14, 7], [13.0, 3.0, 3.14, 8]]","[[5.0, 1.0, 1.57, 7], [5.0, 1.0, 1.57, 8]]","[[0.8999999998199999, 0.8999999998199999], [0.9770833331379161, 0.922916666482083]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,1,8
8,12.644655466079712,1,"[1, 0]",12.651735544204712,9,"[[12.0, 3.0, 1.57, 8], [12.0, 5.0, 1.57, 9]]","[[5.0, 1.0, 1.57, 8], [5.0, 1.0, 3.14, 9]]","[[0.8999999998199999, 0.8999999998199999], [0.98124999980375, 0.91874999981625]]",[1.0],[1.0],[0.8125],[0.187499999999999],0,1,8
0,121.1523585319519,7,"[0, 0]",121.1589024066925,1,"[[1.0, 2.0, 0.0, 0], [3.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [3.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,2
1,102.61655449867249,6,"[0, 0]",102.62210249900818,2,"[[3.0, 2.0, 0.0, 1], [5.0, 2.0, 0.0, 2]]","[[3.0, 4.0, 1.57, 1], [3.0, 5.0, -0.0, 2]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,2
2,84.17384147644043,5,"[0, 0]",84.1806104183197,3,"[[5.0, 2.0, 0.0, 2], [7.0, 2.0, 0.0, 3]]","[[3.0, 5.0, 3.14, 2], [3.0, 5.0, 4.71, 3]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,2
3,66.58615684509277,4,"[0, 0]",66.59687280654907,4,"[[7.0, 2.0, 0.0, 3], [9.0, 2.0, 0.0, 4]]","[[1.0, 5.0, 4.71, 3], [1.0, 3.0, 6.28, 4]]","[[0.499999999925, 0.499999999925], [0.9062499998640621, 0.593749999910937]]",[1.0],[1.0],[0.8125],[0.18750000000000003],0,0,2
4,45.87989592552185,3,"[0, 0]",45.885926485061646,5,"[[9.0, 2.0, 0.0, 4], [10.0, 2.0, 1.57, 5]]","[[1.0, 5.0, 6.28, 4], [3.0, 5.0, 6.28, 5]]","[[0.499999999925, 0.499999999925], [0.8854166665338541, 0.614583333241145]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,0,2
5,30.39385962486267,2,"[0, 0]",30.400959253311157,6,"[[10.0, 2.0, 1.57, 5], [10.0, 4.0, -0.0, 6]]","[[3.0, 5.0, 4.71, 5], [3.0, 3.0, 6.28, 6]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,2
6,28.113701820373535,2,"[0, 0]",28.121744394302368,7,"[[10.0, 4.0, -0.0, 6], [12.0, 4.0, 1.57, 7]]","[[3.0, 3.0, 4.71, 6], [3.0, 1.0, 6.28, 7]]","[[0.499999999925, 0.499999999925], [0.92708333319427, 0.572916666580729]]",[1.0],[1.0],[0.8541666666666661],[0.145833333333333],0,0,2
7,9.20143985748291,1,"[1, 0]",9.207674503326416,8,"[[12.0, 4.0, 1.57, 7], [12.0, 5.0, 3.14, 8]]","[[3.0, 1.0, 6.28, 7], [5.0, 1.0, 6.28, 8]]","[[0.499999999925, 0.499999999925], [0.9062499998640621, 0.593749999910937]]",[1.0],[1.0],[0.8125],[0.187499999999999],0,0,2
0,121.42873024940491,7,"[0, 0]",121.43622636795044,1,"[[1.0, 2.0, 0.0, 0], [3.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [3.0, 4.0, 1.57, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,2
1,100.64629793167114,6,"[0, 0]",100.6522388458252,2,"[[3.0, 2.0, 0.0, 1], [5.0, 2.0, 0.0, 2]]","[[3.0, 4.0, 1.57, 1], [3.0, 5.0, 3.14, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.958333333141666, 0.9416666664783331]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,2
2,82.86547493934631,5,"[0, 0]",82.87401938438416,3,"[[5.0, 2.0, 0.0, 2], [7.0, 2.0, 0.0, 3]]","[[3.0, 5.0, 3.14, 2], [1.0, 5.0, 4.71, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.974999999805, 0.924999999815]]",[1.0],[1.0],[0.7499999999999991],[0.25],0,1,2
3,66.10915327072144,4,"[0, 0]",66.12143611907959,4,"[[7.0, 2.0, 0.0, 3], [9.0, 2.0, 1.57, 4]]","[[1.0, 5.0, 4.71, 3], [1.0, 5.0, 6.28, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.98124999980375, 0.91874999981625]]",[1.0],[1.0],[0.8125],[0.18750000000000003],0,1,2
4,47.29448461532593,3,"[0, 0]",47.30505967140198,5,"[[9.0, 2.0, 0.0, 4], [10.0, 2.0, 0.0, 5]]","[[1.0, 5.0, 6.28, 4], [3.0, 5.0, 4.71, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.9770833331379161, 0.922916666482083]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,1,2
5,30.33563756942749,2,"[0, 0]",30.342034339904785,6,"[[10.0, 2.0, 1.57, 5], [10.0, 4.0, -0.0, 6]]","[[3.0, 5.0, 4.71, 5], [3.0, 3.0, 4.71, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9791666664708331, 0.920833333149166]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,2
6,27.294877767562866,2,"[0, 0]",27.301311492919922,7,"[[10.0, 4.0, -0.0, 6], [12.0, 4.0, 1.57, 7]]","[[3.0, 3.0, 4.71, 6], [3.0, 1.0, 6.28, 7]]","[[0.8999999998199999, 0.8999999998199999], [0.985416666469583, 0.9145833331504161]]",[1.0],[1.0],[0.8541666666666661],[0.145833333333333],0,1,2
7,9.53995943069458,1,"[1, 0]",9.546306371688843,8,"[[12.0, 4.0, 1.57, 7], [12.0, 5.0, 1.57, 8]]","[[3.0, 1.0, 6.28, 7], [5.0, 1.0, 1.57, 8]]","[[0.8999999998199999, 0.8999999998199999], [0.98124999980375, 0.91874999981625]]",[1.0],[1.0],[0.8125],[0.187499999999999],0,1,2
0,124.00508093833923,7,"[0, 0]",124.01119112968445,1,"[[1.0, 2.0, 0.0, 0], [3.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [3.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
1,105.7471911907196,6,"[0, 0]",105.75948238372803,2,"[[3.0, 2.0, 0.0, 1], [5.0, 2.0, 0.0, 2]]","[[3.0, 4.0, 0.0, 1], [5.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
2,87.4544403553009,5,"[0, 0]",87.46113705635071,3,"[[5.0, 2.0, 0.0, 2], [7.0, 2.0, 0.0, 3]]","[[5.0, 4.0, 0.0, 2], [7.0, 4.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
3,67.57476353645325,4,"[0, 0]",67.58504486083984,4,"[[7.0, 2.0, 0.0, 3], [9.0, 2.0, 0.0, 4]]","[[7.0, 4.0, 0.0, 3], [9.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
4,47.84912586212158,3,"[0, 0]",47.85554027557373,5,"[[9.0, 2.0, 0.0, 4], [11.0, 2.0, 0.0, 5]]","[[9.0, 4.0, 0.0, 4], [11.0, 4.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
5,26.201883554458618,2,"[0, 0]",26.21316432952881,6,"[[11.0, 2.0, 0.0, 5], [13.0, 2.0, -1.57, 6]]","[[11.0, 4.0, 0.0, 5], [13.0, 4.0, 1.57, 6]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
6,7.541099071502685,1,"[0, 0]",7.54693865776062,7,"[[13.0, 2.0, -1.57, 6], [13.0, 2.0, 0.0, 7]]","[[13.0, 4.0, 1.57, 6], [13.0, 5.0, 3.14, 7]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
7,7.393433332443237,1,"[0, 0]",7.400290012359619,8,"[[13.0, 2.0, 0.0, 7], [13.0, 2.0, 1.57, 8]]","[[13.0, 5.0, 3.14, 7], [13.0, 5.0, 3.14, 8]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
