timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
5,4.481642246246338,2,"[0, 1]",4.484415292739868,6,"[[5.0, 3.0, 3.14, 5], [4.0, 3.0, 3.14, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, -3.14, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9166666664833331, 0.983333333136666]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,0,8
0,37.33450150489807,7,"[0, 0]",37.33710432052612,1,"[[6.0, 3.0, 3.141592653589793, 0], [5.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.09999999997999999, 0.09999999997999999], [0.5499999998899999, 0.5499999998899999]]",[1.0],[1.0],[0.5],[0.5],0,1,8
1,35.11796474456787,6,"[0, 0]",35.12147045135498,2,"[[6.0, 3.0, 3.14, 1], [5.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 0.0, 2]]","[[0.09999999997999999, 0.09999999997999999], [0.474999999904999, 0.624999999875]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,1,8
2,30.133065938949585,5,"[0, 0]",30.13567280769348,3,"[[6.0, 3.0, 3.14, 2], [5.0, 3.0, 3.14, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.39999999991999996, 0.6999999998599991]]",[1.0],[1.0],[0.33333333333333304],[0.6666666666666661],0,1,8
3,18.52445387840271,4,"[0, 0]",18.527665376663208,4,"[[6.0, 3.0, 3.14, 3], [5.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 2.0, -1.57, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.324999999935, 0.774999999845]]",[1.0],[1.0],[0.25],[0.75],0,1,8
4,11.187572240829468,3,"[0, 0]",11.190534353256226,5,"[[6.0, 3.0, 3.14, 4], [5.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 1.0, -1.57, 5]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,8
5,4.15732479095459,2,"[0, 1]",4.159831523895264,6,"[[5.0, 3.0, 3.14, 5], [4.0, 3.0, 3.14, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, 0.0, 6]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,8
0,38.34079027175903,7,"[0, 0]",38.34340214729309,1,"[[6.0, 3.0, 3.141592653589793, 0], [6.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, 0.0, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,2
1,35.81957268714905,6,"[0, 0]",35.823535680770874,2,"[[6.0, 3.0, 3.14, 1], [6.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [1.0, 3.0, 0.0, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.9416666664783331, 0.958333333141666]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,0,2
2,25.303420543670654,5,"[0, 0]",25.3065402507782,3,"[[6.0, 3.0, 3.14, 2], [6.0, 3.0, 4.71, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, 1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,2
