agent,action,num_iter,runtime,payoff_mean,payoff_var
0,"[2.0, 1.5707963267948966]",100.0,0.73,0.3432572416445551,0.00035798155143763384
0,"[2.0, 1.5707963267948966]",600.0,3.67,0.35029352219403764,5.381495345237763e-05
0,"[2.0, 1.5707963267948966]",1100.0,7.5,0.3508139799649758,4.0282706583874227e-05
0,"[2.0, 1.5707963267948966]",1600.0,9.54,0.3499267731153769,2.3558128148457785e-05
0,"[2.0, 1.5707963267948966]",2100.0,12.55,0.3479702159780933,1.0575038971609834e-05
0,"[2.0, 1.5707963267948966]",2600.0,15.94,0.3489636822572971,7.696260561896719e-06
0,"[2.0, 1.5707963267948966]",3100.0,18.03,0.34652060793641193,5.750366145001068e-06
0,"[2.0, 1.5707963267948966]",3600.0,21.0,0.3439732279776281,7.73083223659554e-06
0,"[2.0, 1.5707963267948966]",4100.0,21.94,0.34054087125374055,6.487494150418003e-06
0,"[2.0, 1.5707963267948966]",4600.0,24.06,0.33880145901166886,4.337326207407992e-06
0,"[0.0, -1.5707963267948966]",100.0,0.73,0.3487024399001872,0.00011513850734455292
0,"[0.0, -1.5707963267948966]",600.0,3.67,0.33748761651465653,4.189120434688052e-05
0,"[0.0, -1.5707963267948966]",1100.0,7.5,0.3383842069058768,2.8138845493694758e-05
0,"[0.0, -1.5707963267948966]",1600.0,9.54,0.33861349601627955,1.7064433983696115e-05
0,"[0.0, -1.5707963267948966]",2100.0,12.55,0.33534664568665107,7.522786456130417e-06
0,"[0.0, -1.5707963267948966]",2600.0,15.94,0.33617955033804814,7.470969018073331e-06
0,"[0.0, -1.5707963267948966]",3100.0,18.03,0.33579396573310555,9.85715870877363e-06
0,"[0.0, -1.5707963267948966]",3600.0,21.0,0.3337254862704084,5.537778402440742e-06
0,"[0.0, -1.5707963267948966]",4100.0,21.94,0.32826767762601955,5.1373522658298205e-06
0,"[0.0, -1.5707963267948966]",4600.0,24.06,0.32751590003385866,5.48705497608062e-07
0,"[0.0, 1.5707963267948966]",100.0,0.73,0.3467006870045141,0.00024206275978308101
0,"[0.0, 1.5707963267948966]",600.0,3.67,0.33244451563418986,4.263355369823895e-05
0,"[0.0, 1.5707963267948966]",1100.0,7.5,0.335374458912419,2.8138567202156863e-05
0,"[0.0, 1.5707963267948966]",1600.0,9.54,0.33241135221574875,1.1454083300008053e-05
0,"[0.0, 1.5707963267948966]",2100.0,12.55,0.3324505530857901,9.187734578392577e-06
0,"[0.0, 1.5707963267948966]",2600.0,15.94,0.3340942284653317,5.6850364680405106e-06
0,"[0.0, 1.5707963267948966]",3100.0,18.03,0.33244601796177464,5.186603827422858e-06
0,"[0.0, 1.5707963267948966]",3600.0,21.0,0.32951040151022304,3.845293952454117e-06
0,"[0.0, 1.5707963267948966]",4100.0,21.94,0.3272088726438577,6.684468367846551e-06
0,"[0.0, 1.5707963267948966]",4600.0,24.06,0.3245119393588702,3.6143843343475696e-06
0,"[0.0, 0.0]",100.0,0.73,0.34425972671827126,0.00018158630465177892
0,"[0.0, 0.0]",600.0,3.67,0.3403091815969934,6.196890189246162e-05
0,"[0.0, 0.0]",1100.0,7.5,0.33808855871471677,1.362390656722744e-05
0,"[0.0, 0.0]",1600.0,9.54,0.3383730866342062,1.711506717790294e-05
0,"[0.0, 0.0]",2100.0,12.55,0.33729938887761035,1.678872872134872e-05
0,"[0.0, 0.0]",2600.0,15.94,0.33713393842484074,1.1083485752324086e-05
0,"[0.0, 0.0]",3100.0,18.03,0.3360860278338754,8.236065013814345e-06
0,"[0.0, 0.0]",3600.0,21.0,0.333947517600378,7.845870804362753e-06
0,"[0.0, 0.0]",4100.0,21.94,0.3328570417001403,5.315412865492193e-06
0,"[0.0, 0.0]",4600.0,24.06,0.33077889032833785,3.809744102911726e-06
0,"[1.0, 0.0]",100.0,0.73,0.3495118750425402,0.0007816939562906208
0,"[1.0, 0.0]",600.0,3.67,0.3394604134786109,4.887435126634157e-05
0,"[1.0, 0.0]",1100.0,7.5,0.34172175241782854,4.3278926394024665e-05
0,"[1.0, 0.0]",1600.0,9.54,0.33810276899002456,1.8596642587889484e-05
0,"[1.0, 0.0]",2100.0,12.55,0.3380654850136381,6.3692473609889734e-06
0,"[1.0, 0.0]",2600.0,15.94,0.3378095727495331,1.8935051477359607e-05
0,"[1.0, 0.0]",3100.0,18.03,0.3390185366438964,1.2284342030147448e-05
0,"[1.0, 0.0]",3600.0,21.0,0.3379909668666786,3.2870804130690732e-06
0,"[1.0, 0.0]",4100.0,21.94,0.33826061265632257,4.518576743422278e-06
0,"[1.0, 0.0]",4600.0,24.06,0.33764955319306367,1.024271123238221e-05
0,"[2.0, 0.0]",100.0,0.73,0.3576928008914784,0.00046728546197410427
0,"[2.0, 0.0]",600.0,3.67,0.353357772145211,7.964492801717688e-05
0,"[2.0, 0.0]",1100.0,7.5,0.3501324383681244,6.785734281684324e-05
0,"[2.0, 0.0]",1600.0,9.54,0.348898569019238,1.9102259077768243e-05
0,"[2.0, 0.0]",2100.0,12.55,0.34999657252735333,8.479922791061478e-06
0,"[2.0, 0.0]",2600.0,15.94,0.34877504401564907,1.1038778471859908e-05
0,"[2.0, 0.0]",3100.0,18.03,0.3504414123634366,4.92849123537363e-06
0,"[2.0, 0.0]",3600.0,21.0,0.35047772590313053,5.105718124779181e-06
0,"[2.0, 0.0]",4100.0,21.94,0.3496226696855389,3.5952034219078863e-06
0,"[2.0, 0.0]",4600.0,24.06,0.34778821612832445,8.54707752969969e-06
0,"[2.0, -1.5707963267948966]",100.0,0.73,0.3397633415480168,0.0004423542525664743
0,"[2.0, -1.5707963267948966]",600.0,3.67,0.3498361752235886,3.0312224840193952e-05
0,"[2.0, -1.5707963267948966]",1100.0,7.5,0.35514263087557874,1.3730494532913757e-05
0,"[2.0, -1.5707963267948966]",1600.0,9.54,0.35432814302335813,1.4850651292829333e-05
0,"[2.0, -1.5707963267948966]",2100.0,12.55,0.35233806435001014,8.420973918990264e-06
0,"[2.0, -1.5707963267948966]",2600.0,15.94,0.35200549883362064,9.811624869809435e-06
0,"[2.0, -1.5707963267948966]",3100.0,18.03,0.3493155907341345,6.859316837573697e-06
0,"[2.0, -1.5707963267948966]",3600.0,21.0,0.34815349269025253,4.37698201768443e-06
0,"[2.0, -1.5707963267948966]",4100.0,21.94,0.345228665064462,5.067332080298871e-06
0,"[2.0, -1.5707963267948966]",4600.0,24.06,0.34351141942803504,6.806999733253369e-06
0,"[1.0, 1.5707963267948966]",100.0,0.73,0.3561171398586865,0.00018193166054389929
0,"[1.0, 1.5707963267948966]",600.0,3.67,0.3435691825997469,3.637456604335116e-05
0,"[1.0, 1.5707963267948966]",1100.0,7.5,0.3438476247970191,5.960381787563828e-06
0,"[1.0, 1.5707963267948966]",1600.0,9.54,0.3449263874224955,2.1125629811122144e-05
0,"[1.0, 1.5707963267948966]",2100.0,12.55,0.3440939690901045,8.189114690781961e-06
0,"[1.0, 1.5707963267948966]",2600.0,15.94,0.3438300131111275,7.271055201739804e-06
0,"[1.0, 1.5707963267948966]",3100.0,18.03,0.3412404995490554,5.862446415539604e-06
0,"[1.0, 1.5707963267948966]",3600.0,21.0,0.3385616673923437,3.215478149948408e-06
0,"[1.0, 1.5707963267948966]",4100.0,21.94,0.3358234101348051,4.074437626063713e-06
0,"[1.0, 1.5707963267948966]",4600.0,24.06,0.33416731910651587,5.028725178782913e-06
0,"[1.0, -1.5707963267948966]",100.0,0.73,0.36719818190747183,0.0003522879101970797
0,"[1.0, -1.5707963267948966]",600.0,3.67,0.34766219124453307,5.450747878380052e-05
0,"[1.0, -1.5707963267948966]",1100.0,7.5,0.3515252849809005,1.639607826080221e-05
0,"[1.0, -1.5707963267948966]",1600.0,9.54,0.3493331260121823,1.7895126574666795e-05
0,"[1.0, -1.5707963267948966]",2100.0,12.55,0.3497881822568626,1.3221749876487652e-05
