agent,action,num_iter,runtime,payoff_mean,payoff_var
0,"[2.0, 1.5707963267948966]",100.0,3.2,0.2327762180223186,3.2468081915831216e-05
0,"[2.0, 1.5707963267948966]",600.0,17.59,0.2346520787592094,1.4640492432882349e-05
0,"[2.0, 1.5707963267948966]",1100.0,32.36,0.23596184908142198,9.495464257671696e-06
0,"[2.0, 1.5707963267948966]",1600.0,49.37,0.23549291755293106,7.0080874806641935e-06
0,"[2.0, 1.5707963267948966]",2100.0,59.29,0.23472399037393252,3.9959742294937e-06
0,"[2.0, 1.5707963267948966]",2600.0,74.6,0.2341238544054672,4.364216369677677e-06
0,"[2.0, 1.5707963267948966]",3100.0,88.31,0.23346688867002446,8.891271098038751e-07
0,"[2.0, 1.5707963267948966]",3600.0,102.37,0.23106302157288275,2.7579675475616254e-06
0,"[2.0, 1.5707963267948966]",4100.0,119.74,0.22904023462451645,9.567371245507869e-07
0,"[2.0, 1.5707963267948966]",4600.0,132.95,0.22643356720171753,2.252151716377257e-06
0,"[0.0, -1.5707963267948966]",100.0,3.2,0.2392459469863625,4.648878133084988e-05
0,"[0.0, -1.5707963267948966]",600.0,17.59,0.23247841599057936,1.8409380380085227e-05
0,"[0.0, -1.5707963267948966]",1100.0,32.36,0.23248573154825994,6.762562871304532e-06
0,"[0.0, -1.5707963267948966]",1600.0,49.37,0.2313842869837559,4.903679329946765e-06
0,"[0.0, -1.5707963267948966]",2100.0,59.29,0.23183915116919618,1.9351100029840676e-06
0,"[0.0, -1.5707963267948966]",2600.0,74.6,0.23061714749930892,1.3835079668271258e-06
0,"[0.0, -1.5707963267948966]",3100.0,88.31,0.23022728179617807,1.7528454666184301e-06
0,"[0.0, -1.5707963267948966]",3600.0,102.37,0.22714484785484848,5.518756394914547e-07
0,"[0.0, -1.5707963267948966]",4100.0,119.74,0.22517058019920708,4.823210342089815e-07
0,"[0.0, -1.5707963267948966]",4600.0,132.95,0.2231204316817886,8.350083441940638e-07
0,"[0.0, 1.5707963267948966]",100.0,3.2,0.23878209296437714,4.927508754826834e-05
0,"[0.0, 1.5707963267948966]",600.0,17.59,0.229468542724436,1.18976485074892e-05
0,"[0.0, 1.5707963267948966]",1100.0,32.36,0.230746965407226,8.271578398198076e-06
0,"[0.0, 1.5707963267948966]",1600.0,49.37,0.230861434993825,4.879708954478965e-06
0,"[0.0, 1.5707963267948966]",2100.0,59.29,0.22886317049080174,3.292978448467116e-06
0,"[0.0, 1.5707963267948966]",2600.0,74.6,0.23064562934069807,1.647793882095999e-06
0,"[0.0, 1.5707963267948966]",3100.0,88.31,0.22811960367089407,2.7887718928759125e-06
0,"[0.0, 1.5707963267948966]",3600.0,102.37,0.22560089860541344,1.6321303177423805e-06
0,"[0.0, 1.5707963267948966]",4100.0,119.74,0.22342074777119772,6.194781061344904e-07
0,"[0.0, 1.5707963267948966]",4600.0,132.95,0.22184944072766632,1.3167772254984443e-06
0,"[0.0, 0.0]",100.0,3.2,0.2382867526534811,6.852861108764811e-05
0,"[0.0, 0.0]",600.0,17.59,0.22963651752530606,1.838970978428778e-05
0,"[0.0, 0.0]",1100.0,32.36,0.2290610458578762,5.497875667553932e-06
0,"[0.0, 0.0]",1600.0,49.37,0.22900650019298877,3.70303669958059e-06
0,"[0.0, 0.0]",2100.0,59.29,0.22920390451320377,4.700806773772018e-06
0,"[0.0, 0.0]",2600.0,74.6,0.22970379180945177,3.889376813310703e-06
0,"[0.0, 0.0]",3100.0,88.31,0.22775072913183375,5.465888159933187e-06
0,"[0.0, 0.0]",3600.0,102.37,0.22623531007177689,1.946835737119644e-06
0,"[0.0, 0.0]",4100.0,119.74,0.22433962456260362,1.5829154310158695e-06
0,"[0.0, 0.0]",4600.0,132.95,0.22224341744648454,3.793484730633914e-07
0,"[1.0, 0.0]",100.0,3.2,0.24098012976887664,0.00019596756250294485
0,"[1.0, 0.0]",600.0,17.59,0.23494004274280517,1.4673466550086021e-05
0,"[1.0, 0.0]",1100.0,32.36,0.23269355840043687,8.741988915948248e-06
0,"[1.0, 0.0]",1600.0,49.37,0.23128184313070738,1.059867865305609e-05
0,"[1.0, 0.0]",2100.0,59.29,0.23196557839042836,4.630985814679817e-06
0,"[1.0, 0.0]",2600.0,74.6,0.23074520618615266,6.873052197612033e-06
0,"[1.0, 0.0]",3100.0,88.31,0.23097977543734874,2.6636470451974142e-06
0,"[1.0, 0.0]",3600.0,102.37,0.22879580002309155,3.6047158718236574e-06
0,"[1.0, 0.0]",4100.0,119.74,0.22667112051520522,2.6943467279711453e-06
0,"[1.0, 0.0]",4600.0,132.95,0.22521533741172078,3.760139023505626e-06
0,"[2.0, 0.0]",100.0,3.2,0.2457219828016437,5.7684908893360624e-05
0,"[2.0, 0.0]",600.0,17.59,0.23932892525877297,4.622079150919374e-05
