Unnamed: 0,agent,num_count,sum_payoffs,action,timestep,data_of_agent,run_num,selection_value
0,0,932,441.63151330738,"[1.0, 1.57]",0,0,5,0.3006451612903226
1,0,266,126.96325430071612,"[1.0, 0.0]",0,0,5,0.08580645161290322
2,0,209,103.46401652587562,"[2.0, -1.57]",0,0,5,0.06741935483870967
3,0,383,186.10613681061707,"[2.0, 1.57]",0,0,5,0.1235483870967742
4,0,374,183.34312052043472,"[1.0, -1.57]",0,0,5,0.12064516129032259
5,0,201,99.38212658058669,"[0.0, 0.0]",0,0,5,0.06483870967741935
6,0,380,184.42180134443896,"[0.0, 1.57]",0,0,5,0.12258064516129032
7,0,86,43.1275000676683,"[2.0, 0.0]",0,0,5,0.027741935483870966
8,0,269,133.40257229201978,"[0.0, -1.57]",0,0,5,0.0867741935483871
9,1,919,442.8673549524311,"[1.0, 1.57]",0,0,5,0.2964516129032258
10,1,389,187.10601522767047,"[0.0, -1.57]",0,0,5,0.12548387096774194
11,1,158,78.47364683835863,"[0.0, 0.0]",0,0,5,0.05096774193548387
12,1,331,166.2564628958193,"[1.0, -1.57]",0,0,5,0.1067741935483871
13,1,148,71.59206039474002,"[0.0, 1.57]",0,0,5,0.04774193548387097
14,1,1155,568.7866292614603,"[1.0, 0.0]",0,0,5,0.3725806451612903
0,0,262,120.06455403514548,"[2.0, 1.57]",1,0,5,0.08451612903225807
1,0,142,63.80987211993955,"[0.0, 0.0]",1,0,5,0.045806451612903226
2,0,324,141.29124648679888,"[1.0, 0.0]",1,0,5,0.10451612903225807
3,0,650,287.6953974987961,"[2.0, -1.57]",1,0,5,0.20967741935483872
4,0,349,155.365723111933,"[1.0, 1.57]",1,0,5,0.11258064516129032
5,0,250,113.71344894834849,"[0.0, 1.57]",1,0,5,0.08064516129032258
6,0,233,102.01342583945306,"[2.0, 0.0]",1,0,5,0.07516129032258065
7,0,208,91.2770737974935,"[1.0, -1.57]",1,0,5,0.06709677419354838
8,0,682,298.73145671503937,"[0.0, -1.57]",1,0,5,0.22
9,1,139,62.24423826758677,"[0.0, 0.0]",1,0,5,0.044838709677419354
10,1,566,254.87788566208968,"[0.0, -1.57]",1,0,5,0.18258064516129033
11,1,222,95.27523882245376,"[1.0, 1.57]",1,0,5,0.07161290322580645
12,1,1295,558.4328798352026,"[1.0, -1.57]",1,0,5,0.41774193548387095
13,1,529,224.4242699459448,"[1.0, 0.0]",1,0,5,0.1706451612903226
14,1,349,153.1622834098652,"[0.0, 1.57]",1,0,5,0.11258064516129032
0,0,229,95.49738200226211,"[0.0, 1.57]",2,0,5,0.07387096774193548
1,0,375,152.27886721634172,"[1.0, -1.57]",2,0,5,0.12096774193548387
2,0,243,103.27298716741548,"[2.0, -1.57]",2,0,5,0.07838709677419355
3,0,245,100.69697241971296,"[1.0, 1.57]",2,0,5,0.07903225806451612
4,0,530,217.4071543188565,"[2.0, 1.57]",2,0,5,0.17096774193548386
5,0,107,42.99699575287659,"[0.0, 0.0]",2,0,5,0.034516129032258064
6,0,169,69.92523756788376,"[0.0, -1.57]",2,0,5,0.05451612903225807
7,0,194,78.17890939920825,"[1.0, 0.0]",2,0,5,0.06258064516129032
8,0,1008,427.1470376546197,"[2.0, 0.0]",2,0,5,0.3251612903225806
9,1,487,185.1776353096389,"[1.0, 0.0]",2,0,5,0.1570967741935484
10,1,267,103.77761904734449,"[1.0, -1.57]",2,0,5,0.08612903225806452
11,1,397,153.23904395763395,"[1.0, 1.57]",2,0,5,0.12806451612903225
12,1,543,207.4537781833991,"[0.0, 0.0]",2,0,5,0.17516129032258065
13,1,753,286.71959876409574,"[0.0, -1.57]",2,0,5,0.2429032258064516
14,1,653,248.09350498841405,"[0.0, 1.57]",2,0,5,0.21064516129032257
0,0,404,177.38970083148476,"[2.0, 0.0]",3,0,5,0.13032258064516128
1,0,219,94.28930553708686,"[2.0, 1.57]",3,0,5,0.07064516129032258
2,0,589,238.27104343550067,"[1.0, -1.57]",3,0,5,0.19
3,0,166,67.38587552751798,"[1.0, 1.57]",3,0,5,0.053548387096774196
4,0,586,243.02520677609292,"[2.0, -1.57]",3,0,5,0.18903225806451612
5,0,230,88.37837815205923,"[0.0, 1.57]",3,0,5,0.07419354838709677
6,0,204,79.9116739382739,"[0.0, -1.57]",3,0,5,0.06580645161290323
7,0,103,42.12746947671936,"[0.0, 0.0]",3,0,5,0.0332258064516129
8,0,599,251.3095628592985,"[1.0, 0.0]",3,0,5,0.1932258064516129
9,1,308,106.56237347038862,"[1.0, 0.0]",3,0,5,0.09935483870967741
10,1,512,181.02556689543243,"[0.0, 1.57]",3,0,5,0.16516129032258065
11,1,747,259.7192561683963,"[1.0, 1.57]",3,0,5,0.24096774193548387
12,1,128,45.839159689214455,"[1.0, -1.57]",3,0,5,0.04129032258064516
13,1,458,162.4471098465683,"[0.0, -1.57]",3,0,5,0.14774193548387096
14,1,947,327.9319665356363,"[0.0, 0.0]",3,0,5,0.30548387096774193
0,0,150,58.51656687492272,"[0.0, -1.57]",4,0,5,0.04838709677419355
1,0,131,49.56676731016961,"[0.0, 1.57]",4,0,5,0.04225806451612903
2,0,379,149.78590503098692,"[0.0, 0.0]",4,0,5,0.12225806451612903
3,0,690,269.14758204811795,"[2.0, -1.57]",4,0,5,0.22258064516129034
4,0,646,252.9917341591294,"[2.0, 1.57]",4,0,5,0.20838709677419354
5,0,571,226.60744019522383,"[1.0, 0.0]",4,0,5,0.18419354838709678
6,0,162,68.03149763518158,"[2.0, 0.0]",4,0,5,0.052258064516129035
7,0,173,69.53290300738821,"[1.0, -1.57]",4,0,5,0.05580645161290323
8,0,198,77.68595951355735,"[1.0, 1.57]",4,0,5,0.06387096774193549
9,1,414,128.6971239759769,"[1.0, 1.57]",4,0,5,0.1335483870967742
10,1,420,132.0801673522865,"[1.0, 0.0]",4,0,5,0.13548387096774195
11,1,366,114.38112944981556,"[0.0, 1.57]",4,0,5,0.11806451612903225
12,1,562,176.92588466598278,"[0.0, -1.57]",4,0,5,0.18129032258064517
13,1,569,176.40456278301463,"[0.0, 0.0]",4,0,5,0.1835483870967742
14,1,769,238.06347199661568,"[1.0, -1.57]",4,0,5,0.24806451612903227
0,0,498,177.0605844459868,"[2.0, 0.0]",5,0,5,0.16064516129032258
1,0,326,124.72838136338162,"[1.0, 1.57]",5,0,5,0.10516129032258065
2,0,503,189.9033997282648,"[2.0, 1.57]",5,0,5,0.16225806451612904
3,0,383,129.54361298284653,"[0.0, -1.57]",5,0,5,0.1235483870967742
4,0,450,162.26914411186445,"[1.0, 0.0]",5,0,5,0.14516129032258066
5,0,315,112.62877424128774,"[2.0, -1.57]",5,0,5,0.10161290322580645
6,0,237,91.62871403457385,"[0.0, 1.57]",5,0,5,0.0764516129032258
7,0,184,68.86161411933877,"[0.0, 0.0]",5,0,5,0.05935483870967742
8,0,204,73.10000132302912,"[1.0, -1.57]",5,0,5,0.06580645161290323
9,1,490,140.60847956635968,"[0.0, 0.0]",5,0,5,0.15806451612903225
10,1,705,203.59717393361208,"[1.0, 0.0]",5,0,5,0.22741935483870968
11,1,325,93.88739867525818,"[0.0, 1.57]",5,0,5,0.10483870967741936
12,1,310,91.30227830745808,"[1.0, -1.57]",5,0,5,0.1
13,1,698,201.66560347782237,"[1.0, 1.57]",5,0,5,0.22516129032258064
14,1,572,162.10786384659352,"[0.0, -1.57]",5,0,5,0.18451612903225806
0,0,583,192.66535054112975,"[0.0, 1.57]",6,0,5,0.18806451612903224
1,0,231,81.49709574184836,"[0.0, 0.0]",6,0,5,0.07451612903225806
2,0,345,118.51160145580064,"[2.0, -1.57]",6,0,5,0.11129032258064517
3,0,418,142.89561222950658,"[1.0, 1.57]",6,0,5,0.13483870967741934
4,0,274,90.3831129563972,"[0.0, -1.57]",6,0,5,0.08838709677419355
5,0,524,187.51715837721628,"[2.0, 0.0]",6,0,5,0.16903225806451613
6,0,225,81.35240005923582,"[1.0, 0.0]",6,0,5,0.07258064516129033
7,0,167,57.10017095184413,"[1.0, -1.57]",6,0,5,0.053870967741935484
8,0,333,118.0606870533935,"[2.0, 1.57]",6,0,5,0.10741935483870968
9,1,572,141.15460064338393,"[1.0, -1.57]",6,0,5,0.18451612903225806
10,1,291,72.83143208317317,"[0.0, 0.0]",6,0,5,0.09387096774193548
11,1,221,56.570924561689445,"[0.0, -1.57]",6,0,5,0.07129032258064516
12,1,859,205.53322205873425,"[1.0, 0.0]",6,0,5,0.2770967741935484
13,1,512,123.81371825841894,"[0.0, 1.57]",6,0,5,0.16516129032258065
14,1,645,155.40580462903702,"[1.0, 1.57]",6,0,5,0.20806451612903226
0,0,525,154.7751418462699,"[2.0, 0.0]",7,0,5,0.1693548387096774
1,0,225,70.71063753996938,"[2.0, -1.57]",7,0,5,0.07258064516129033
2,0,360,111.96132215016782,"[0.0, -1.57]",7,0,5,0.11612903225806452
3,0,204,61.59797933938939,"[1.0, 0.0]",7,0,5,0.06580645161290323
4,0,458,141.63517814989365,"[1.0, -1.57]",7,0,5,0.14774193548387096
5,0,449,134.50900923793057,"[0.0, 0.0]",7,0,5,0.14483870967741935
6,0,303,87.2104409238745,"[0.0, 1.57]",7,0,5,0.09774193548387097
7,0,122,34.767780460064145,"[2.0, 1.57]",7,0,5,0.03935483870967742
8,0,454,127.89527343583876,"[1.0, 1.57]",7,0,5,0.1464516129032258
9,1,427,101.21154977821404,"[1.0, 1.57]",7,0,5,0.13774193548387098
10,1,314,75.16167453095338,"[1.0, -1.57]",7,0,5,0.10129032258064516
