timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
1,73.85940551757812,4,"[0, 0]",73.87015986442566,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,2
2,36.46442198753357,3,"[0, 0]",36.47299647331238,3,"[[1.0, 4.0, 1.57, 2], [1.0, 4.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 2.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,2
3,13.372567892074585,2,"[0, 1]",13.379565954208374,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -3.14, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9374999998125, 0.9624999998075]]",[1.0],[1.0],[0.375],[0.625],0,0,2
0,105.47362494468689,5,"[0, 0]",105.4810643196106,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,2
1,64.65786004066467,4,"[0, 0]",64.66411542892456,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,2
2,33.26462483406067,3,"[0, 0]",33.27240967750549,3,"[[1.0, 4.0, 1.57, 2], [1.0, 5.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 1.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.5499999998899999, 0.5499999998899999]]",[1.0],[1.0],[0.5],[0.5],0,1,2
3,12.395978450775146,2,"[0, 1]",12.40082836151123,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -3.14, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.4374999999125, 0.6624999998675]]",[1.0],[1.0],[0.375],[0.625],0,1,2
0,95.14389419555664,5,"[0, 0]",95.1555016040802,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,1
1,69.16226077079773,4,"[0, 0]",69.16921734809875,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,1
2,38.786566972732544,3,"[0, 0]",38.7951226234436,3,"[[1.0, 4.0, 1.57, 2], [1.0, 4.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 2.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,1
