agent,action,num_iter,runtime,payoff_mean,payoff_var
0,"[1.0, -1.5707963267948966]",100.0,0.47,0.3674987658664427,2.843659057156114e-05
0,"[1.0, -1.5707963267948966]",600.0,2.64,0.36740836548158023,2.7843273804281455e-06
0,"[1.0, -1.5707963267948966]",1100.0,4.93,0.3676022873172128,2.7920617047389163e-06
0,"[1.0, -1.5707963267948966]",1600.0,8.33,0.3675203586686385,1.215687560633511e-06
0,"[1.0, -1.5707963267948966]",2100.0,8.9,0.36764854270626374,1.0471155100807396e-06
0,"[1.0, -1.5707963267948966]",2600.0,7.61,0.36683830289542807,1.1621614704252345e-06
0,"[1.0, -1.5707963267948966]",3100.0,8.84,0.3673920831135532,5.825577217347389e-07
0,"[1.0, -1.5707963267948966]",3600.0,9.68,0.36677271631852304,3.1654109914318284e-07
0,"[1.0, -1.5707963267948966]",4100.0,10.78,0.36656725761635284,6.855601316712773e-07
0,"[1.0, -1.5707963267948966]",4600.0,11.46,0.3663082506944514,1.3070731797135191e-06
0,"[1.0, 0.0]",100.0,0.47,0.37712480453173264,3.166793048401467e-05
0,"[1.0, 0.0]",600.0,2.64,0.3855628867316917,3.161546945723599e-06
0,"[1.0, 0.0]",1100.0,4.93,0.3856254040109054,8.190117184476986e-07
0,"[1.0, 0.0]",1600.0,8.33,0.3854117475172162,1.0700456948519246e-06
0,"[1.0, 0.0]",2100.0,8.9,0.38579519038438714,4.302596692507562e-07
0,"[1.0, 0.0]",2600.0,7.61,0.38585547470737447,4.3549026316433375e-07
0,"[1.0, 0.0]",3100.0,8.84,0.38573864613383246,5.052313735217223e-07
0,"[1.0, 0.0]",3600.0,9.68,0.3853381037434346,3.931648885937373e-07
0,"[1.0, 0.0]",4100.0,10.78,0.3857384965480881,3.833264093109371e-07
0,"[1.0, 0.0]",4600.0,11.46,0.38559932162137683,2.83213517162387e-07
0,"[0.0, 0.0]",100.0,0.47,0.3629996798430727,1.7528391653799313e-05
0,"[0.0, 0.0]",600.0,2.64,0.3586026030730012,5.420075565130359e-06
0,"[0.0, 0.0]",1100.0,4.93,0.35809651516001073,2.0579280407449476e-06
0,"[0.0, 0.0]",1600.0,8.33,0.3577619081667786,1.7130941616012018e-06
0,"[0.0, 0.0]",2100.0,8.9,0.35818819381747774,6.31416241687426e-07
0,"[0.0, 0.0]",2600.0,7.61,0.35780363719806674,1.2349735430075823e-06
0,"[0.0, 0.0]",3100.0,8.84,0.3577195570210614,1.13537999942955e-06
0,"[0.0, 0.0]",3600.0,9.68,0.35754991152202076,5.685513726831217e-07
0,"[0.0, 0.0]",4100.0,10.78,0.35733151445557065,1.015272263841515e-06
0,"[0.0, 0.0]",4600.0,11.46,0.3571906561035971,4.0400449136427245e-07
0,"[0.0, -1.5707963267948966]",100.0,0.47,0.35485334474597713,1.0399919099154257e-05
0,"[0.0, -1.5707963267948966]",600.0,2.64,0.34459189248636835,9.5500472877688e-06
0,"[0.0, -1.5707963267948966]",1100.0,4.93,0.3444411611589593,5.7681544822419185e-06
0,"[0.0, -1.5707963267948966]",1600.0,8.33,0.34478458461816675,2.3294662763835483e-06
0,"[0.0, -1.5707963267948966]",2100.0,8.9,0.3444147904753604,1.6444991180376935e-06
0,"[0.0, -1.5707963267948966]",2600.0,7.61,0.3443133986732402,1.817158166137047e-06
0,"[0.0, -1.5707963267948966]",3100.0,8.84,0.3434592092581664,8.404008021665289e-07
0,"[0.0, -1.5707963267948966]",3600.0,9.68,0.34395225125650003,7.422217608037222e-07
0,"[0.0, -1.5707963267948966]",4100.0,10.78,0.3437247933495652,3.619228919831275e-07
0,"[0.0, -1.5707963267948966]",4600.0,11.46,0.3437524257342193,5.078618419129833e-07
