agent,action,num_iter,runtime,payoff_mean,payoff_var
0,"[1.0, -1.5707963267948966]",100.0,1.57,0.23840818171445335,5.026910463559151e-05
0,"[1.0, -1.5707963267948966]",600.0,8.11,0.23857258279980037,8.31796328334583e-06
0,"[1.0, -1.5707963267948966]",1100.0,15.57,0.23778600534135408,6.475793253758501e-06
0,"[1.0, -1.5707963267948966]",1600.0,28.94,0.23743107809455735,2.3312134200461372e-06
0,"[1.0, -1.5707963267948966]",2100.0,28.16,0.23897746271544795,1.7287989793510423e-06
0,"[1.0, -1.5707963267948966]",2600.0,32.17,0.23813378770026233,1.2924018990597253e-06
0,"[1.0, -1.5707963267948966]",3100.0,37.49,0.23733374781408875,1.0964312835045761e-06
0,"[1.0, -1.5707963267948966]",3600.0,42.77,0.2381485689188197,5.940831586574978e-07
0,"[1.0, -1.5707963267948966]",4100.0,48.34,0.23831460251104888,1.677897126454138e-06
0,"[1.0, -1.5707963267948966]",4600.0,53.95,0.2383729499038539,9.967374577457322e-07
0,"[1.0, 0.0]",100.0,1.57,0.24422457501080141,4.914300628492255e-05
0,"[1.0, 0.0]",600.0,8.11,0.25056233368215663,9.139466503070152e-06
0,"[1.0, 0.0]",1100.0,15.57,0.2514767007184756,1.8658482078091086e-06
0,"[1.0, 0.0]",1600.0,28.94,0.25100060780103306,2.0051206332481305e-06
0,"[1.0, 0.0]",2100.0,28.16,0.2509696763517743,3.1650968926722847e-06
0,"[1.0, 0.0]",2600.0,32.17,0.25077010367024555,2.7253608792848206e-06
0,"[1.0, 0.0]",3100.0,37.49,0.2508241052101063,8.185040220933118e-07
0,"[1.0, 0.0]",3600.0,42.77,0.2510518874216217,5.649447121675854e-07
0,"[1.0, 0.0]",4100.0,48.34,0.2506693159147738,9.462614439040269e-07
0,"[1.0, 0.0]",4600.0,53.95,0.25114954452121274,9.81419935781856e-07
0,"[0.0, 0.0]",100.0,1.57,0.23506652235233375,3.934493877615078e-05
0,"[0.0, 0.0]",600.0,8.11,0.23323652341068843,2.996268027670744e-06
0,"[0.0, 0.0]",1100.0,15.57,0.23323261627341435,3.3490107960548134e-06
0,"[0.0, 0.0]",1600.0,28.94,0.23272851618569929,1.8077456049141553e-06
0,"[0.0, 0.0]",2100.0,28.16,0.23363988879858327,2.4718508913383963e-06
0,"[0.0, 0.0]",2600.0,32.17,0.23363511190488465,7.850980226532454e-07
0,"[0.0, 0.0]",3100.0,37.49,0.23385742934072323,1.4308304557092835e-06
0,"[0.0, 0.0]",3600.0,42.77,0.23312588178976754,6.929521883257104e-07
0,"[0.0, 0.0]",4100.0,48.34,0.23401511018804794,5.451279522893915e-07
0,"[0.0, 0.0]",4600.0,53.95,0.2330431854241139,1.0737277623919839e-06
0,"[0.0, -1.5707963267948966]",100.0,1.57,0.22705022892762067,2.983977117136095e-05
0,"[0.0, -1.5707963267948966]",600.0,8.11,0.22141721297634387,1.4317547599837203e-05
0,"[0.0, -1.5707963267948966]",1100.0,15.57,0.2206592216157916,3.2759295438021745e-06
0,"[0.0, -1.5707963267948966]",1600.0,28.94,0.22131020479963723,2.4737802648229407e-06
0,"[0.0, -1.5707963267948966]",2100.0,28.16,0.22156495295193954,8.948602401683016e-07
0,"[0.0, -1.5707963267948966]",2600.0,32.17,0.22126596605909116,4.628992573769757e-06
0,"[0.0, -1.5707963267948966]",3100.0,37.49,0.22181998839942518,2.5276310774787313e-06
0,"[0.0, -1.5707963267948966]",3600.0,42.77,0.2215150943731543,2.062190165347173e-06
0,"[0.0, -1.5707963267948966]",4100.0,48.34,0.2214691094921259,2.3423783272708575e-06
0,"[0.0, -1.5707963267948966]",4600.0,53.95,0.22122134497581455,9.848204072551919e-07
0,"[1.0, 1.5707963267948966]",100.0,1.57,0.2382138920440891,4.415810258541708e-05
0,"[1.0, 1.5707963267948966]",600.0,8.11,0.23873218000101537,7.385492092296918e-06
0,"[1.0, 1.5707963267948966]",1100.0,15.57,0.23690036081216795,6.4155594697036534e-06
0,"[1.0, 1.5707963267948966]",1600.0,28.94,0.23788802821691296,2.3603813620178333e-06
0,"[1.0, 1.5707963267948966]",2100.0,28.16,0.23805813154697203,3.145989363113751e-06
0,"[1.0, 1.5707963267948966]",2600.0,32.17,0.23751933647869827,2.239457197558986e-06
0,"[1.0, 1.5707963267948966]",3100.0,37.49,0.23734622837220484,2.636520175921589e-06
0,"[1.0, 1.5707963267948966]",3600.0,42.77,0.23825486751111674,1.149692538597754e-06
0,"[1.0, 1.5707963267948966]",4100.0,48.34,0.23755360511790694,4.930594233824924e-07
0,"[1.0, 1.5707963267948966]",4600.0,53.95,0.23776093716542604,9.758295504698205e-07
0,"[0.0, 1.5707963267948966]",100.0,1.57,0.22791838403696985,5.442876950159002e-05
0,"[0.0, 1.5707963267948966]",600.0,8.11,0.22221862063885883,6.8915596165762385e-06
0,"[0.0, 1.5707963267948966]",1100.0,15.57,0.22008903390176515,5.360713349297224e-06
0,"[0.0, 1.5707963267948966]",1600.0,28.94,0.22077545610443675,4.82285431907585e-06
0,"[0.0, 1.5707963267948966]",2100.0,28.16,0.2212410697034483,4.049240936799759e-06
0,"[0.0, 1.5707963267948966]",2600.0,32.17,0.22140168062795534,1.1802785506570884e-06
0,"[0.0, 1.5707963267948966]",3100.0,37.49,0.22052610719303187,2.095259571037889e-06
0,"[0.0, 1.5707963267948966]",3600.0,42.77,0.2217085366094634,7.37321177004636e-07
0,"[0.0, 1.5707963267948966]",4100.0,48.34,0.2214017985088325,1.5584484345991419e-06
0,"[0.0, 1.5707963267948966]",4600.0,53.95,0.2211590607790074,8.533755511744978e-07
1,"[1.0, -1.5707963267948966]",100.0,1.57,0.24850817036975026,6.58779930296328e-05
1,"[1.0, -1.5707963267948966]",600.0,8.11,0.24971602332762233,1.475612103719599e-05
1,"[1.0, -1.5707963267948966]",1100.0,15.57,0.24787971365643538,3.5035121328988103e-06
1,"[1.0, -1.5707963267948966]",1600.0,28.94,0.24757302493077593,2.3692223068338226e-06
1,"[1.0, -1.5707963267948966]",2100.0,28.16,0.24622839721914874,5.077833215001479e-06
1,"[1.0, -1.5707963267948966]",2600.0,32.17,0.24789463519550053,1.8892194666116507e-06
1,"[1.0, -1.5707963267948966]",3100.0,37.49,0.24692458586286067,1.163341438375288e-06
1,"[1.0, -1.5707963267948966]",3600.0,42.77,0.2465733229502003,1.4410637705313352e-06
1,"[1.0, -1.5707963267948966]",4100.0,48.34,0.24611939798905427,1.6967594394152921e-06
1,"[1.0, -1.5707963267948966]",4600.0,53.95,0.2464030181603316,1.8591300218434302e-06
1,"[1.0, 1.5707963267948966]",100.0,1.57,0.2527213323074103,3.539311007445502e-05
1,"[1.0, 1.5707963267948966]",600.0,8.11,0.24840933864904166,8.05227479881661e-06
1,"[1.0, 1.5707963267948966]",1100.0,15.57,0.24865773299132848,4.522403395128695e-06
1,"[1.0, 1.5707963267948966]",1600.0,28.94,0.2477442903188532,2.9643787692275612e-06
1,"[1.0, 1.5707963267948966]",2100.0,28.16,0.24760237169457183,9.840717792253987e-07
1,"[1.0, 1.5707963267948966]",2600.0,32.17,0.24766772357884698,3.4219164034681544e-06
1,"[1.0, 1.5707963267948966]",3100.0,37.49,0.24742452557641662,3.410283078756006e-06
1,"[1.0, 1.5707963267948966]",3600.0,42.77,0.2460299432227669,9.431387402118188e-07
1,"[1.0, 1.5707963267948966]",4100.0,48.34,0.2466480851862472,2.5478979645457522e-06
1,"[1.0, 1.5707963267948966]",4600.0,53.95,0.24652671654520147,2.6234456571582707e-06
1,"[1.0, 0.0]",100.0,1.57,0.2587080364856916,9.61269299276132e-05
1,"[1.0, 0.0]",600.0,8.11,0.264861888058132,7.584480654631459e-06
1,"[1.0, 0.0]",1100.0,15.57,0.2655849612670284,1.0345327166585054e-05
1,"[1.0, 0.0]",1600.0,28.94,0.26438865333801786,2.6638992948943056e-06
1,"[1.0, 0.0]",2100.0,28.16,0.2629954885039686,2.563059342553e-06
1,"[1.0, 0.0]",2600.0,32.17,0.2624445833438197,1.1177390051688156e-06
1,"[1.0, 0.0]",3100.0,37.49,0.2628797516223112,1.0542502100449885e-06
1,"[1.0, 0.0]",3600.0,42.77,0.2625619815317285,3.9493208511432107e-07
1,"[1.0, 0.0]",4100.0,48.34,0.2621028375962485,1.62323859664573e-06
1,"[1.0, 0.0]",4600.0,53.95,0.26228163083464895,1.4808741378466124e-06
1,"[0.0, 1.5707963267948966]",100.0,1.57,0.23480029631667634,6.10520459555885e-05
1,"[0.0, 1.5707963267948966]",600.0,8.11,0.22776464751124648,4.72719326551558e-06
1,"[0.0, 1.5707963267948966]",1100.0,15.57,0.22934911323344057,2.7006108602116253e-06
1,"[0.0, 1.5707963267948966]",1600.0,28.94,0.22813529827190568,4.348945558739219e-06
