agent,action,num_iter,runtime,payoff_mean,payoff_var
0,"[2.0, 1.5707963267948966]",100.0,1.26,0.5218180946403462,0.00034998413868020584
0,"[2.0, 1.5707963267948966]",600.0,8.49,0.5104736721375519,5.587034429336656e-05
0,"[2.0, 1.5707963267948966]",1100.0,14.23,0.5152114193038055,4.55517282290405e-05
0,"[2.0, 1.5707963267948966]",1600.0,18.66,0.5130447246049783,4.16331677747614e-05
0,"[2.0, 1.5707963267948966]",2100.0,24.6,0.515080091554718,2.3221260866170574e-05
0,"[2.0, 1.5707963267948966]",2600.0,26.86,0.5123074640957943,1.3727272693824863e-05
0,"[2.0, 1.5707963267948966]",3100.0,28.22,0.5102759637553352,8.462218656343953e-06
0,"[2.0, 1.5707963267948966]",3600.0,31.19,0.5074176105016205,8.58774061543098e-06
0,"[2.0, 1.5707963267948966]",4100.0,40.18,0.5057461473351357,8.115939447935446e-06
0,"[2.0, 1.5707963267948966]",4600.0,39.0,0.5043301054140951,2.2623562990890665e-06
0,"[1.0, 0.0]",100.0,1.26,0.5090802089222456,0.0014935974584936265
0,"[1.0, 0.0]",600.0,8.49,0.5072195682262387,7.431838667059592e-05
0,"[1.0, 0.0]",1100.0,14.23,0.49884230650887174,7.111189330679428e-05
0,"[1.0, 0.0]",1600.0,18.66,0.49711281671572183,3.6429828813673535e-05
0,"[1.0, 0.0]",2100.0,24.6,0.4958498109180661,4.4746187769290244e-05
0,"[1.0, 0.0]",2600.0,26.86,0.496308287133932,3.2537822745240545e-05
0,"[1.0, 0.0]",3100.0,28.22,0.49827331202968717,2.733866100818884e-05
0,"[1.0, 0.0]",3600.0,31.19,0.4966201372779234,9.380486104828118e-06
0,"[1.0, 0.0]",4100.0,40.18,0.4960537956448688,1.021847557386494e-05
0,"[1.0, 0.0]",4600.0,39.0,0.4935579759324596,1.4990475585344339e-05
0,"[2.0, -1.5707963267948966]",100.0,1.26,0.5133063913079695,0.000575515476696021
0,"[2.0, -1.5707963267948966]",600.0,8.49,0.5130597845414522,8.227906694635397e-05
0,"[2.0, -1.5707963267948966]",1100.0,14.23,0.5139416299762344,4.998756819308205e-05
0,"[2.0, -1.5707963267948966]",1600.0,18.66,0.513267656840509,2.0987343005889965e-05
0,"[2.0, -1.5707963267948966]",2100.0,24.6,0.5169459664982823,1.2050407178130492e-05
0,"[2.0, -1.5707963267948966]",2600.0,26.86,0.5140729617222901,2.0796572485503395e-05
0,"[2.0, -1.5707963267948966]",3100.0,28.22,0.5109368116001651,9.054798310963186e-06
0,"[2.0, -1.5707963267948966]",3600.0,31.19,0.5108961932202163,8.457870073235872e-06
0,"[2.0, -1.5707963267948966]",4100.0,40.18,0.5072134721339377,6.080383853742671e-06
0,"[2.0, -1.5707963267948966]",4600.0,39.0,0.5048910162546193,8.841706609319193e-06
0,"[0.0, 1.5707963267948966]",100.0,1.26,0.5515277852334324,0.00011604895996990295
