Unnamed: 0,agent,num_count,sum_payoffs,action,timestep,data_of_agent,run_num,selection_value
0,0,574,131.88369076969238,"[1.0, 1.57]",0,0,5,0.18516129032258064
1,0,907,239.6632499640546,"[1.0, -1.57]",0,0,5,0.29258064516129034
2,0,586,135.6664736638616,"[1.0, 0.0]",0,0,5,0.18903225806451612
3,0,450,93.62024998595756,"[0.0, 0.0]",0,0,5,0.14516129032258066
4,0,298,49.10909209789689,"[0.0, 1.57]",0,0,5,0.09612903225806452
5,0,285,45.415124993187824,"[0.0, -1.57]",0,0,5,0.09193548387096774
6,1,927,246.1370920683468,"[1.0, -1.57]",0,0,5,0.2990322580645161
7,1,556,126.31944077052688,"[1.0, 1.57]",0,0,5,0.17935483870967742
8,1,298,49.14562499262826,"[0.0, -1.57]",0,0,5,0.09612903225806452
9,1,568,129.9453157699829,"[1.0, 0.0]",0,0,5,0.1832258064516129
10,1,465,98.20290788000716,"[0.0, 0.0]",0,0,5,0.15
11,1,286,45.72899999314078,"[0.0, 1.57]",0,0,5,0.09225806451612903
0,0,769,233.5837499649656,"[1.0, 1.57]",1,0,5,0.24806451612903227
1,0,769,233.5837499649656,"[1.0, -1.57]",1,0,5,0.24806451612903227
2,0,769,233.5837499649656,"[1.0, 0.0]",1,0,5,0.24806451612903227
3,0,183,27.782999995832466,"[0.0, -1.57]",1,0,5,0.059032258064516126
4,0,364,86.65987498700102,"[0.0, 0.0]",1,0,5,0.11741935483870967
5,0,246,47.28374999290732,"[0.0, 1.57]",1,0,5,0.07935483870967742
6,1,532,63.797624990431096,"[1.0, 0.0]",1,0,5,0.17161290322580644
7,1,514,60.12224999098235,"[1.0, 1.57]",1,0,5,0.16580645161290322
8,1,534,64.24312499036427,"[1.0, -1.57]",1,0,5,0.17225806451612904
9,1,535,64.44562499033391,"[0.0, 0.0]",1,0,5,0.17258064516129032
10,1,515,60.36524999094591,"[0.0, -1.57]",1,0,5,0.16612903225806452
11,1,470,51.17174999232475,"[0.0, 1.57]",1,0,5,0.15161290322580645
0,0,616,72.78958419596873,"[1.0, 1.57]",0,1,5,0.19870967741935483
1,0,565,62.612040776951815,"[0.0, 0.0]",0,1,5,0.18225806451612903
2,0,460,42.52404078096926,"[0.0, -1.57]",0,1,5,0.14838709677419354
3,0,570,63.57476840833829,"[1.0, 0.0]",0,1,5,0.18387096774193548
4,0,440,38.970165781679945,"[0.0, 1.57]",0,1,5,0.14193548387096774
5,0,449,40.50511578137257,"[1.0, -1.57]",0,1,5,0.14483870967741935
6,1,631,75.2622157744215,"[1.0, 1.57]",0,1,5,0.2035483870967742
7,1,472,44.50854078057246,"[0.0, 1.57]",0,1,5,0.15225806451612903
8,1,594,67.96304998640794,"[1.0, 0.0]",0,1,5,0.19161290322580646
9,1,388,29.21467499415686,"[1.0, -1.57]",0,1,5,0.12516129032258064
10,1,547,58.748234198777126,"[0.0, 0.0]",0,1,5,0.1764516129032258
11,1,468,43.683299991263695,"[0.0, -1.57]",0,1,5,0.15096774193548387
0,0,576,34.991999993001166,"[1.0, 1.57]",1,1,5,0.18580645161290324
1,0,576,34.991999993001166,"[1.0, 0.0]",1,1,5,0.18580645161290324
2,0,460,18.73529999625287,"[0.0, 1.57]",1,1,5,0.14838709677419354
3,0,489,22.70834999545815,"[0.0, 0.0]",1,1,5,0.15774193548387097
4,0,576,34.991999993001166,"[1.0, -1.57]",1,1,5,0.18580645161290324
5,0,423,13.814549997237055,"[0.0, -1.57]",1,1,5,0.1364516129032258
6,1,509,13.37714999732462,"[0.0, -1.57]",1,1,5,0.16419354838709677
7,1,535,16.388324996722414,"[1.0, -1.57]",1,1,5,0.17258064516129032
