timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
6,15.244468688964844,2,"[1, 0]",15.249956369400024,7,"[[3.0, 4.0, 1.57, 6], [3.0, 5.0, 1.57, 7]]","[[1.0, 2.0, 0.0, 6], [2.0, 2.0, -1.57, 7]]","[[0.499999999925, 0.499999999925], [0.9166666665291661, 0.583333333245833]]",[1.0],[1.0],[0.833333333333333],[0.16666666666666602],0,0,7
0,144.40588808059692,7,"[0, 0]",144.41439819335938,1,"[[5.0, 2.0, 3.141592653589793, 0], [5.0, 2.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, -1.57, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,7
1,130.7906756401062,6,"[0, 0]",130.80055451393127,2,"[[4.0, 2.0, 1.57, 1], [4.0, 3.0, -0.0, 2]]","[[0.0, 3.0, -1.57, 1], [0.0, 2.0, 0.0, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.958333333141666, 0.9416666664783331]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,7
2,137.05138850212097,6,"[0, 0]",137.05640172958374,3,"[[4.0, 3.0, 3.14, 2], [4.0, 3.0, 4.71, 3]]","[[0.0, 2.0, 0.0, 2], [0.0, 2.0, 1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.958333333141666, 0.9416666664783331]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,7
3,102.3142957687378,5,"[0, 0]",102.32166767120361,4,"[[3.0, 3.0, 1.57, 3], [3.0, 3.0, -0.0, 4]]","[[0.0, 2.0, 1.57, 3], [0.0, 2.0, 1.57, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,7
4,83.47973299026489,5,"[0, 0]",83.48867583274841,5,"[[3.0, 3.0, 1.57, 4], [3.0, 3.0, -0.0, 5]]","[[0.0, 2.0, 1.57, 4], [0.0, 2.0, -0.0, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,7
5,22.73844027519226,2,"[0, 0]",22.745386600494385,6,"[[3.0, 4.0, 3.14, 5], [3.0, 4.0, 1.57, 6]]","[[0.0, 2.0, -0.0, 5], [1.0, 2.0, 0.0, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.983333333136666, 0.9166666664833331]]",[1.0],[1.0],[0.833333333333333],[0.16666666666666602],0,1,7
6,21.04062509536743,2,"[1, 0]",21.052988529205322,7,"[[3.0, 4.0, 1.57, 6], [3.0, 5.0, -0.0, 7]]","[[1.0, 2.0, 0.0, 6], [2.0, 2.0, -1.57, 7]]","[[0.8999999998199999, 0.8999999998199999], [0.983333333136666, 0.9166666664833331]]",[1.0],[1.0],[0.833333333333333],[0.16666666666666602],0,1,7
0,94.18143820762634,7,"[0, 0]",94.188321352005,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,0
1,75.41399216651917,6,"[0, 0]",75.41952276229858,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 1.57, 2]]","[[0.0, 3.0, -1.57, 1], [0.0, 2.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,0
2,52.31850528717041,5,"[0, 0]",52.32247829437256,3,"[[3.0, 2.0, 1.57, 2], [3.0, 3.0, 1.57, 3]]","[[0.0, 3.0, -3.14, 2], [0.0, 3.0, -1.57, 3]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,0
3,45.37429618835449,5,"[0, 0]",45.37871074676514,4,"[[3.0, 3.0, 1.57, 3], [3.0, 3.0, 1.57, 4]]","[[0.0, 3.0, -1.57, 3], [0.0, 2.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,0
4,46.502307415008545,5,"[0, 0]",46.50925540924072,5,"[[3.0, 3.0, 1.57, 4], [3.0, 4.0, 3.14, 5]]","[[0.0, 3.0, -1.57, 4], [0.0, 2.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.958333333189583, 0.5416666665854161]]",[1.0],[1.0],[0.9166666666666661],[0.08333333333333301],0,0,0
5,13.251460552215576,2,"[0, 0]",13.25697135925293,6,"[[3.0, 4.0, 3.14, 5], [2.0, 4.0, 1.57, 6]]","[[0.0, 3.0, -1.57, 5], [0.0, 2.0, 0.0, 6]]","[[0.499999999925, 0.499999999925], [0.958333333189583, 0.5416666665854161]]",[1.0],[1.0],[0.9166666666666661],[0.08333333333333301],0,0,0
6,9.063441753387451,2,"[1, 0]",9.067854881286621,7,"[[2.0, 4.0, 1.57, 6], [2.0, 5.0, -0.0, 7]]","[[0.0, 3.0, 0.0, 6], [1.0, 3.0, 0.0, 7]]","[[0.499999999925, 0.499999999925], [0.958333333189583, 0.5416666665854161]]",[1.0],[1.0],[0.9166666666666661],[0.08333333333333301],0,0,0
0,91.43511366844177,7,"[0, 0]",91.44179129600525,1,"[[5.0, 2.0, 3.141592653589793, 0], [5.0, 2.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, -1.57, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,0
1,75.94545578956604,6,"[0, 0]",75.95205736160278,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 4.71, 2]]","[[0.0, 3.0, -1.57, 1], [0.0, 3.0, -3.14, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,0
2,47.27517056465149,5,"[0, 0]",47.27907943725586,3,"[[3.0, 2.0, 1.57, 2], [3.0, 2.0, 1.57, 3]]","[[0.0, 3.0, -3.14, 2], [0.0, 3.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,0
3,47.74243760108948,5,"[0, 0]",47.74867105484009,4,"[[3.0, 3.0, 1.57, 3], [3.0, 3.0, -0.0, 4]]","[[0.0, 3.0, -1.57, 3], [0.0, 3.0, -1.57, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,0
