agent,action,num_iter,runtime,payoff_mean,payoff_var
0,"[2.0, 0.0]",100.0,0.13,0.24569055940370582,4.393293342049066e-06
0,"[2.0, 0.0]",600.0,0.23,0.2508050339694679,3.783028542884588e-07
0,"[2.0, 0.0]",1100.0,0.25,0.25070817903821985,1.8750144816506503e-07
0,"[2.0, 0.0]",1600.0,0.3,0.2505121294374257,6.757205367154565e-08
0,"[2.0, 0.0]",2100.0,0.37,0.25052687433807413,1.4482091599716332e-07
0,"[2.0, 0.0]",2600.0,0.35,0.25063178180633866,2.0380091597507547e-07
0,"[2.0, 0.0]",3100.0,0.36,0.25027118575983515,1.4426950582534267e-07
0,"[2.0, 0.0]",3600.0,0.45,0.2501656317552266,8.135953227819472e-08
0,"[2.0, 0.0]",4100.0,0.51,0.2498880033088564,5.106262544412344e-08
0,"[2.0, 0.0]",4600.0,0.49,0.249698659747818,2.942375542992758e-08
0,"[2.0, -1.5707963267948966]",100.0,0.13,0.24659170371380584,3.2332061025837824e-06
0,"[2.0, -1.5707963267948966]",600.0,0.23,0.25073034410454953,4.0766854421488253e-07
0,"[2.0, -1.5707963267948966]",1100.0,0.25,0.25033697804509253,4.2855719776022686e-07
0,"[2.0, -1.5707963267948966]",1600.0,0.3,0.2504608283928686,3.7327750152076073e-07
0,"[2.0, -1.5707963267948966]",2100.0,0.37,0.250562865642946,3.7116169176303326e-07
0,"[2.0, -1.5707963267948966]",2600.0,0.35,0.2504470565921912,1.609695561986258e-07
0,"[2.0, -1.5707963267948966]",3100.0,0.36,0.25032527151458067,2.2381028176882227e-07
0,"[2.0, -1.5707963267948966]",3600.0,0.45,0.25003316688890165,6.062893395155513e-08
0,"[2.0, -1.5707963267948966]",4100.0,0.51,0.2498750539928542,7.171091478669373e-08
0,"[2.0, -1.5707963267948966]",4600.0,0.49,0.24953431903002818,5.175899603652676e-08
0,"[1.0, -1.5707963267948966]",100.0,0.13,0.23238080098230754,3.142670193683682e-06
0,"[1.0, -1.5707963267948966]",600.0,0.23,0.23265321513527804,4.0006049836705305e-07
0,"[1.0, -1.5707963267948966]",1100.0,0.25,0.23248369777219807,4.975195536599504e-07
0,"[1.0, -1.5707963267948966]",1600.0,0.3,0.23217044912310464,1.4567865937031094e-07
0,"[1.0, -1.5707963267948966]",2100.0,0.37,0.23207517340662243,5.297779609231617e-08
0,"[1.0, -1.5707963267948966]",2600.0,0.35,0.2320852241121512,3.626703387247014e-07
0,"[1.0, -1.5707963267948966]",3100.0,0.36,0.2320787534185104,1.3760305993986217e-07
0,"[1.0, -1.5707963267948966]",3600.0,0.45,0.2322618631152395,1.708496790828991e-07
0,"[1.0, -1.5707963267948966]",4100.0,0.51,0.2324828013324988,2.950098051931894e-07
0,"[1.0, -1.5707963267948966]",4600.0,0.49,0.23250152453273873,1.0189295833976093e-07
0,"[2.0, 1.5707963267948966]",100.0,0.13,0.24523998724865584,4.296619405426963e-06
0,"[2.0, 1.5707963267948966]",600.0,0.23,0.2504658611560309,4.091312603638679e-07
0,"[2.0, 1.5707963267948966]",1100.0,0.25,0.2508239463573295,4.435169113238098e-07
0,"[2.0, 1.5707963267948966]",1600.0,0.3,0.25077605669643693,3.347652960489475e-07
0,"[2.0, 1.5707963267948966]",2100.0,0.37,0.250758350739381,4.1101534224874756e-07
